triangulos_suma,Cleaning Fee,Bathrooms,Bedrooms,Room Type_price_encoded
2.1972245773362196,10.432535503168365,0.125,0.2,72.0
2.302585092994046,-0.2148160928117984,0.125,0.1,72.0
2.0794415416798357,0.01664807231820517,0.125,0.1,72.0
2.0794415416798357,0.24811223744820873,0.125,0.0,72.0
2.6390573296152584,0.24811223744820873,0.125,0.2,72.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
2.0149030205422647,-0.909208588201809,0.1875,0.1,29.0
2.0794415416798357,-0.3074017588637998,0.125,0.1,72.0
2.6390573296152584,0.24811223744820873,0.25,0.2,72.0
1.791759469228055,-0.6777444230718055,0.25,0.1,29.0
1.3862943611198906,0.01664807231820517,0.125,0.0,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.3978952727983707,1.6368972282282301,0.25,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,-0.44628025794180193,0.125,0.1,72.0
1.3862943611198906,-0.2148160928117984,0.125,0.0,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,0.01664807231820517,0.125,0.1,72.0
1.9459101490553132,0.24811223744820873,0.125,0.1,72.0
2.4849066497880004,0.24811223744820873,0.125,0.2,72.0
1.3862943611198906,-0.44628025794180193,0.125,0.0,72.0
1.6094379124341003,-0.44628025794180193,0.25,0.1,29.0
2.0794415416798357,0.9425047328382193,0.125,0.1,72.0
2.5649493574615367,0.7110405677082159,0.125,0.2,72.0
2.3978952727983707,-0.6777444230718055,0.375,0.30000000000000004,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,72.0
3.068052935133617,0.24811223744820873,0.4375,0.4,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.5649493574615367,0.01664807231820517,0.25,0.2,72.0
1.791759469228055,-0.6777444230718055,0.125,0.1,20.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,0.24811223744820873,0.125,0.1,72.0
2.4849066497880004,0.24811223744820873,0.125,0.2,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.4849066497880004,0.7110405677082159,0.25,0.2,72.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,72.0
2.6741486494265287,0.24811223744820873,0.1875,0.30000000000000004,72.0
2.772588722239781,2.099825558488237,0.375,0.30000000000000004,72.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
2.772588722239781,0.9425047328382193,0.25,0.30000000000000004,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,-0.3074017588637998,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.833213344056216,2.099825558488237,0.25,0.30000000000000004,72.0
1.3862943611198906,-0.909208588201809,0.125,0.1,29.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,72.0
2.3978952727983707,0.9425047328382193,0.25,0.2,72.0
1.3862943611198906,-0.909208588201809,0.125,0.1,29.0
2.6390573296152584,0.24811223744820873,0.25,0.2,72.0
2.0794415416798357,-0.6777444230718055,0.625,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.1972245773362196,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.770330089123807,0.125,0.1,29.0
1.791759469228055,0.47957640257821227,0.125,0.1,72.0
1.9459101490553132,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,-0.7240372560978062,0.125,0.1,29.0
2.4849066497880004,-0.6777444230718055,0.25,0.4,29.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,72.0
1.6094379124341003,0.24811223744820873,0.25,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.0,0.1,29.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
1.3862943611198906,-0.2148160928117984,0.125,0.1,29.0
2.3978952727983707,0.01664807231820517,0.125,0.2,72.0
2.302585092994046,0.47957640257821227,0.25,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,-0.2148160928117984,0.125,0.0,72.0
2.0794415416798357,-0.2148160928117984,0.125,0.1,72.0
2.5649493574615367,-0.3074017588637998,0.25,0.1,29.0
1.9459101490553132,-0.6777444230718055,0.125,0.1,29.0
2.302585092994046,0.01664807231820517,0.125,0.2,72.0
1.6094379124341003,-0.2611089258377991,0.125,0.1,72.0
1.5040773967762742,-0.6777444230718055,0.1875,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,72.0
2.1972245773362196,0.01664807231820517,0.125,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.1972245773362196,2.562753888748244,0.25,0.1,72.0
2.4849066497880004,0.24811223744820873,0.125,0.2,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,0.24811223744820873,0.375,0.1,29.0
1.791759469228055,-0.6777444230718055,0.125,0.1,29.0
1.9459101490553132,0.01664807231820517,0.125,0.1,72.0
1.6094379124341003,0.7110405677082159,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,29.0
2.6390573296152584,1.6368972282282301,0.25,0.2,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
2.302585092994046,0.525869235604213,0.25,0.2,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.833213344056216,0.24811223744820873,0.25,0.30000000000000004,72.0
2.3978952727983707,0.24811223744820873,0.125,0.1,72.0
1.791759469228055,-0.2148160928117984,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.9459101490553132,-0.2148160928117984,0.125,0.1,72.0
3.1354942159291497,-0.6777444230718055,0.25,0.1,20.0
1.6094379124341003,-0.7240372560978062,0.125,0.1,29.0
1.3862943611198906,0.7110405677082159,0.125,0.0,72.0
1.6094379124341003,0.01664807231820517,0.125,0.1,72.0
1.3862943611198906,-0.44628025794180193,0.125,0.1,29.0
2.70805020110221,0.47957640257821227,0.25,0.2,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.0,72.0
2.772588722239781,-0.585158757019804,0.25,0.1,29.0
1.6094379124341003,0.7110405677082159,0.125,0.1,72.0
1.9459101490553132,-0.6777444230718055,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.9459101490553132,0.01664807231820517,0.125,0.1,72.0
2.1972245773362196,0.24811223744820873,0.125,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,-0.44628025794180193,0.125,0.1,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.3074017588637998,0.125,0.1,29.0
2.302585092994046,1.6368972282282301,0.25,0.2,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.25,0.1,29.0
3.295836866004329,0.01664807231820517,0.375,0.4,29.0
2.302585092994046,0.24811223744820873,0.125,0.2,72.0
1.3862943611198906,-0.2148160928117984,0.125,0.0,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,29.0
2.6390573296152584,1.035090398890221,0.125,0.2,72.0
2.70805020110221,0.7110405677082159,0.25,0.2,72.0
2.3978952727983707,-0.909208588201809,0.125,0.1,20.0
2.772588722239781,1.8683613933582337,0.25,0.30000000000000004,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,29.0
1.791759469228055,0.01664807231820517,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.585158757019804,0.125,0.1,29.0
1.9459101490553132,-0.44628025794180193,0.125,0.1,72.0
1.791759469228055,0.38699073652621085,0.125,0.1,72.0
2.8622008809294686,0.24811223744820873,0.3125,0.30000000000000004,72.0
1.9459101490553132,0.47957640257821227,0.125,0.0,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.5649493574615367,1.173968897968223,0.25,0.2,72.0
1.6094379124341003,-0.6777444230718055,0.25,0.1,29.0
2.995732273553991,2.099825558488237,0.375,0.2,72.0
2.1972245773362196,-0.6777444230718055,0.625,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.3074017588637998,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.9459101490553132,0.7110405677082159,0.125,0.1,72.0
2.0794415416798357,0.7110405677082159,0.125,0.1,72.0
2.0794415416798357,-0.6777444230718055,0.125,0.1,20.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.252762968495368,-0.6777444230718055,0.0625,0.1,29.0
1.6094379124341003,-0.2148160928117984,0.125,0.0,72.0
1.3862943611198906,0.7110405677082159,0.125,0.0,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,2.562753888748244,0.125,0.1,72.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.9459101490553132,-0.44628025794180193,0.125,0.1,72.0
1.6094379124341003,0.24811223744820873,0.25,0.1,29.0
2.833213344056216,2.099825558488237,0.25,0.30000000000000004,72.0
2.302585092994046,-0.2148160928117984,0.125,0.2,72.0
2.3513752571634776,1.173968897968223,0.1875,0.2,72.0
1.791759469228055,-0.2148160928117984,0.125,0.1,72.0
1.791759469228055,-0.6777444230718055,0.125,0.1,29.0
2.302585092994046,0.7110405677082159,0.125,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,0.47957640257821227,0.125,0.1,72.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
2.833213344056216,-0.2148160928117984,0.25,0.4,72.0
2.302585092994046,-0.6777444230718055,0.125,0.2,72.0
1.9459101490553132,-0.44628025794180193,0.375,0.1,29.0
1.6094379124341003,0.24811223744820873,0.25,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.9459101490553132,-0.6777444230718055,0.25,0.1,29.0
1.6094379124341003,2.099825558488237,0.125,0.1,72.0
2.302585092994046,0.24811223744820873,0.25,0.2,72.0
2.772588722239781,3.488610549268259,0.25,0.30000000000000004,72.0
2.3978952727983707,-0.2148160928117984,0.125,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,2.562753888748244,0.125,0.1,72.0
1.791759469228055,0.24811223744820873,0.375,0.1,29.0
1.791759469228055,-0.2148160928117984,0.125,0.0,72.0
2.5257286443082556,-0.2148160928117984,0.1875,0.30000000000000004,72.0
1.3862943611198906,-0.2148160928117984,0.125,0.1,29.0
1.9459101490553132,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.44628025794180193,0.125,0.1,29.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,72.0
2.0794415416798357,-0.02964476070779554,0.125,0.1,72.0
2.0794415416798357,1.035090398890221,0.125,0.2,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,29.0
2.4849066497880004,0.47957640257821227,0.125,0.2,72.0
2.0794415416798357,0.24811223744820873,0.125,0.2,72.0
2.0794415416798357,-0.2148160928117984,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.0,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
3.367295829986474,16.219139631418454,0.625,0.5,72.0
1.791759469228055,-0.44628025794180193,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,-0.6777444230718055,0.25,0.1,29.0
2.995732273553991,0.24811223744820873,0.125,0.30000000000000004,72.0
1.791759469228055,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
1.791759469228055,-0.770330089123807,0.25,0.1,29.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,72.0
1.791759469228055,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.909208588201809,0.125,0.1,29.0
1.791759469228055,0.7110405677082159,0.125,0.0,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
3.367295829986474,0.7110405677082159,0.25,0.4,72.0
1.9459101490553132,0.5721620686302137,0.125,0.0,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.25,0.1,29.0
3.1780538303479458,1.173968897968223,0.25,0.4,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,-0.6777444230718055,0.25,0.1,29.0
2.70805020110221,0.47957640257821227,0.125,0.30000000000000004,72.0
1.791759469228055,0.24811223744820873,0.125,0.1,72.0
2.0794415416798357,-0.2148160928117984,0.125,0.1,72.0
1.7047480922384253,-0.2148160928117984,0.1875,0.1,29.0
1.9459101490553132,-0.770330089123807,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.3978952727983707,8.11789385186833,0.25,0.2,72.0
2.302585092994046,0.7110405677082159,0.125,0.2,72.0
2.3978952727983707,0.01664807231820517,0.25,0.30000000000000004,72.0
2.1972245773362196,0.24811223744820873,0.25,0.1,72.0
2.302585092994046,0.24811223744820873,0.125,0.2,72.0
2.302585092994046,-0.2148160928117984,0.125,0.2,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.9459101490553132,0.24811223744820873,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.4849066497880004,0.01664807231820517,0.125,0.2,72.0
1.6094379124341003,-0.2611089258377991,0.125,0.1,29.0
2.3978952727983707,0.24811223744820873,0.25,0.2,72.0
1.791759469228055,-0.2148160928117984,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,0.24811223744820873,0.125,0.0,72.0
1.9459101490553132,0.24811223744820873,0.375,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,0.47957640257821227,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.6390573296152584,2.099825558488237,0.25,0.2,72.0
2.302585092994046,0.24811223744820873,0.125,0.2,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,72.0
2.1972245773362196,1.6368972282282301,0.25,0.2,72.0
2.0794415416798357,-0.44628025794180193,0.125,0.2,72.0
1.791759469228055,0.24811223744820873,0.25,0.1,72.0
1.791759469228055,-0.2148160928117984,0.125,0.1,72.0
1.6094379124341003,0.01664807231820517,0.125,0.1,72.0
2.302585092994046,0.47957640257821227,0.125,0.2,72.0
2.1972245773362196,0.24811223744820873,0.25,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.3978952727983707,-0.2148160928117984,0.125,0.2,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.772588722239781,5.340323870308287,0.25,0.30000000000000004,72.0
1.791759469228055,0.01664807231820517,0.125,0.1,72.0
2.0794415416798357,-0.2148160928117984,0.125,0.1,72.0
2.6390573296152584,0.24811223744820873,0.25,0.30000000000000004,72.0
2.1972245773362196,0.24811223744820873,0.125,0.2,72.0
1.9459101490553132,-0.6777444230718055,0.25,0.1,29.0
1.6094379124341003,-0.3074017588637998,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
3.091042453358316,-0.6777444230718055,0.125,0.1,20.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.791759469228055,-0.44628025794180193,0.125,0.1,72.0
1.6094379124341003,-0.2148160928117984,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.791759469228055,-0.6777444230718055,0.125,0.1,29.0
2.9444389791664403,1.173968897968223,0.375,0.30000000000000004,72.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,0.20181940442220803,0.125,0.1,72.0
1.3862943611198906,-0.2148160928117984,0.125,0.1,29.0
2.3978952727983707,2.423875389670242,0.25,0.2,72.0
2.6390573296152584,-0.6777444230718055,0.125,0.2,72.0
2.4849066497880004,0.24811223744820873,0.125,0.2,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
3.1780538303479458,0.7110405677082159,0.25,0.4,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,29.0
2.772588722239781,1.035090398890221,0.25,0.30000000000000004,72.0
1.9459101490553132,-0.2148160928117984,0.125,0.2,29.0
2.772588722239781,2.099825558488237,0.125,0.30000000000000004,72.0
1.791759469228055,-0.909208588201809,0.125,0.1,72.0
1.6094379124341003,-0.585158757019804,0.125,0.1,29.0
2.302585092994046,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,-0.6777444230718055,0.125,0.2,72.0
2.0794415416798357,-0.44628025794180193,0.5,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.6390573296152584,-0.5388659239938034,0.125,0.30000000000000004,72.0
1.791759469228055,-0.6777444230718055,0.25,0.1,29.0
2.6390573296152584,0.24811223744820873,0.25,0.2,72.0
2.0794415416798357,0.01664807231820517,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.791759469228055,-0.909208588201809,0.125,0.0,72.0
2.4849066497880004,0.24811223744820873,0.125,0.2,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.791759469228055,-0.2148160928117984,0.125,0.0,72.0
3.5263605246161616,1.8683613933582337,0.25,0.5,72.0
2.1972245773362196,-0.6777444230718055,0.125,0.1,29.0
2.4849066497880004,-0.2148160928117984,0.25,0.2,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,29.0
1.9459101490553132,0.24811223744820873,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.0794415416798357,1.173968897968223,0.125,0.1,72.0
1.791759469228055,-0.6777444230718055,0.125,0.0,72.0
1.791759469228055,-0.44628025794180193,0.125,0.1,29.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
1.6094379124341003,0.01664807231820517,0.125,0.1,29.0
2.5649493574615367,0.24811223744820873,0.125,0.2,72.0
2.1972245773362196,-0.6777444230718055,0.125,0.1,29.0
1.5040773967762742,-0.2148160928117984,0.1875,0.1,29.0
2.4849066497880004,0.7110405677082159,0.25,0.2,72.0
2.6390573296152584,1.173968897968223,0.125,0.30000000000000004,72.0
2.1972245773362196,2.423875389670242,0.25,0.2,72.0
2.6390573296152584,0.24811223744820873,0.375,0.2,72.0
2.302585092994046,0.24811223744820873,0.125,0.2,72.0
1.791759469228055,0.24811223744820873,0.125,0.1,72.0
2.0794415416798357,-0.44628025794180193,0.125,0.1,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.791759469228055,-0.770330089123807,0.125,0.1,29.0
1.6094379124341003,0.7110405677082159,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.3978952727983707,-0.6777444230718055,0.25,0.2,72.0
2.5649493574615367,2.423875389670242,0.25,0.2,72.0
2.0794415416798357,-0.2148160928117984,0.125,0.1,72.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
2.4423470353692043,-0.909208588201809,0.1875,0.1,20.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
2.0794415416798357,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
2.5649493574615367,0.24811223744820873,0.125,0.30000000000000004,72.0
2.4849066497880004,1.173968897968223,0.25,0.2,72.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.3862943611198906,-0.6777444230718055,0.125,0.1,29.0
1.9459101490553132,0.3406979035002102,0.125,0.1,72.0
2.302585092994046,0.01664807231820517,0.125,0.2,72.0
1.6094379124341003,0.01664807231820517,0.25,0.1,29.0
1.6094379124341003,0.24811223744820873,0.125,0.1,72.0
2.1972245773362196,0.24811223744820873,0.125,0.2,72.0
1.3862943611198906,-0.770330089123807,0.125,0.1,29.0
2.4849066497880004,0.24811223744820873,0.125,0.2,72.0
2.1972245773362196,-0.6777444230718055,0.25,0.1,29.0
2.3978952727983707,1.6368972282282301,0.125,0.2,72.0
1.791759469228055,0.24811223744820873,0.125,0.1,72.0
1.6094379124341003,-0.44628025794180193,0.125,0.1,72.0
2.302585092994046,0.24811223744820873,0.125,0.2,72.0
1.6094379124341003,-0.6777444230718055,0.125,0.1,29.0
2.3978952727983707,0.47957640257821227,0.375,0.2,72.0
